parent_concept_id	parent_concept_name	parent_concept_code	concept_synonym_name
435216	Disorder due to type 1 diabetes mellitus	420868002	Disorder due to type 1 diabetes mellitus (disorder)
435216	Disorder due to type 1 diabetes mellitus	420868002	Disorder associated with type I diabetes mellitus
435216	Disorder due to type 1 diabetes mellitus	420868002	Disorder due to type 1 diabetes mellitus
376683	Nonproliferative diabetic retinopathy	390834004	BDR - Background diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Background diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	NPDR - Non proliferative diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Non proliferative diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Nonproliferative diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Nonproliferative retinopathy co-occurrent and due to diabetes mellitus (disorder)
376683	Nonproliferative diabetic retinopathy	390834004	Nonproliferative retinopathy co-occurrent and due to diabetes mellitus
4182210	Dementia	52448006	Dementia
4182210	Dementia	52448006	Dementia (disorder)
4182210	Dementia	52448006	Organic dementia
4310999	Epilepsy, not refractory	422513000	Epilepsy, not intractable
4310999	Epilepsy, not refractory	422513000	Epilepsy, not refractory
4310999	Epilepsy, not refractory	422513000	Epilepsy, not refractory (disorder)
4043550	Severe myoclonic epilepsy in infancy	230437002	Dravet syndrome
4043550	Severe myoclonic epilepsy in infancy	230437002	Dravet Syndrome
4043550	Severe myoclonic epilepsy in infancy	230437002	Severe myoclonic epilepsy in infancy (disorder)
4043550	Severe myoclonic epilepsy in infancy	230437002	Severe myoclonic epilepsy in infancy
4043550	Severe myoclonic epilepsy in infancy	230437002	Dravet syndrome
4043550	Severe myoclonic epilepsy in infancy	230437002	Dravet Syndrome
4043550	Severe myoclonic epilepsy in infancy	230437002	Severe myoclonic epilepsy in infancy (disorder)
4043550	Severe myoclonic epilepsy in infancy	230437002	Severe myoclonic epilepsy in infancy
4009317	Complication affecting body system	111750002	Complication affecting body system
4009317	Complication affecting body system	111750002	Complication affecting body system (disorder)
4047088	Left ventricular systolic dysfunction	134401001	Left ventricular systolic dysfunction (disorder)
4047088	Left ventricular systolic dysfunction	134401001	Left ventricular systolic dysfunction
45771045	Acute exacerbation of asthma	708038006	Asthma attack
45771045	Acute exacerbation of asthma	708038006	Acute exacerbation of asthma
45771045	Acute exacerbation of asthma	708038006	Acute exacerbation of asthma (disorder)
42872388	Obstructive sleep apnea of child	1091000119108	Obstructive sleep apnea of child
42872388	Obstructive sleep apnea of child	1091000119108	Obstructive sleep apnoea of child
42872388	Obstructive sleep apnea of child	1091000119108	Obstructive sleep apnea of child (disorder)
443916	Hereditary disease	32895009	Hereditary disease (disorder)
443916	Hereditary disease	32895009	Genetic disease
443916	Hereditary disease	32895009	Inherited disease
443916	Hereditary disease	32895009	Hereditary disease
432282	Sideroblastic anemia	41841004	Primary sideroblastic anemia
432282	Sideroblastic anemia	41841004	Sideroblastic anemia (disorder)
432282	Sideroblastic anemia	41841004	Sideroblastic anemia
432282	Sideroblastic anemia	41841004	Primary sideroblastic anaemia
432282	Sideroblastic anemia	41841004	Refractory sideroblastic anemia
432282	Sideroblastic anemia	41841004	Sideroblastic anaemia
432282	Sideroblastic anemia	41841004	Sideroachrestic anaemia
432282	Sideroblastic anemia	41841004	Refractory sideroblastic anaemia
432282	Sideroblastic anemia	41841004	Sideroachrestic anemia
4245270	Diabetes mellitus associated with genetic syndrome	5969009	Diabetes mellitus associated with genetic syndrome
4245270	Diabetes mellitus associated with genetic syndrome	5969009	Diabetes mellitus associated with genetic syndrome (disorder)
4245270	Diabetes mellitus associated with genetic syndrome	5969009	Genetic syndromes of diabetes mellitus
4176808	Hereditary disorder of endocrine system	363104002	Hereditary disorder of endocrine system (disorder)
4176808	Hereditary disorder of endocrine system	363104002	Hereditary disorder of endocrine system
43531642	Diabetes mellitus due to genetic defect in insulin action	609569007	Diabetes mellitus due to genetic defect in insulin action
43531642	Diabetes mellitus due to genetic defect in insulin action	609569007	Diabetes mellitus due to genetic defect in insulin action (disorder)
4006473	Autosomal dominant hereditary disorder	11164009	Autosomal dominant hereditary disorder
4006473	Autosomal dominant hereditary disorder	11164009	AD - Autosomal dominant
4006473	Autosomal dominant hereditary disorder	11164009	Autosomal dominant hereditary disorder (disorder)
4171974	Nephrocalcinosis	48638002	Nephrocalcinosis (disorder)
4171974	Nephrocalcinosis	48638002	Nephrocalcinosis
45757752	Hereditary nephropathy	367591000119105	Hereditary nephropathy (disorder)
45757752	Hereditary nephropathy	367591000119105	Hereditary nephropathy
4178116	Familial hypomagnesemia-hypercalciuria	50029007	Familial hypomagnesemia-hypercalciuria (disorder)
4178116	Familial hypomagnesemia-hypercalciuria	50029007	Familial hypomagnesemia-hypercalciuria
4178116	Familial hypomagnesemia-hypercalciuria	50029007	Familial hypomagnesaemia-hypercalciuria
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder (disorder)
4312226	Autosomal recessive hereditary disorder	85995004	Hereditary disorder trait (autosomal)
4312226	Autosomal recessive hereditary disorder	85995004	Autosomal recessive hereditary disorder
4312226	Autosomal recessive hereditary disorder	85995004	Recessive hereditary disorder (autosomal)
4111343	Generalized dystrophic epidermolysis bullosa	254188009	Generalized dystrophic epidermolysis bullosa (disorder)
4111343	Generalized dystrophic epidermolysis bullosa	254188009	Generalized dystrophic epidermolysis bullosa
4111343	Generalized dystrophic epidermolysis bullosa	254188009	Generalised dystrophic epidermolysis bullosa
4174972	Recessive dystrophic epidermolysis bullosa	48528004	Polydysplastic epidermolysis bullosa
4174972	Recessive dystrophic epidermolysis bullosa	48528004	Recessive dystrophic epidermolysis bullosa
4174972	Recessive dystrophic epidermolysis bullosa	48528004	Dysplastic epidermolysis bullosa dystrophica
4174972	Recessive dystrophic epidermolysis bullosa	48528004	Recessive dystrophic epidermolysis bullosa (disorder)
4111168	Hypoplasia of lower limb	253959002	Hypoplasia of lower limb
4111168	Hypoplasia of lower limb	253959002	Hypoplasia of lower limb (disorder)
4190397	Multiple malformation syndrome with limb defect as major feature	41443008	Multiple malformation syndrome with limb defect as major feature
4190397	Multiple malformation syndrome with limb defect as major feature	41443008	Multiple malformation syndrome with limb defect as major feature (disorder)
440389	Mental retardation	91138005	MR - Mental retardation
440389	Mental retardation	91138005	Mental retardation
440389	Mental retardation	91138005	Mental retardation (disorder)
4176947	Hereditary disorder of the integument	363185004	Hereditary disorder of the integument (disorder)
4176947	Hereditary disorder of the integument	363185004	Hereditary disorder of the integument
73017	Congenital anomaly of toe	9989000	Congenital anomaly of toe (disorder)
73017	Congenital anomaly of toe	9989000	Congenital malformation of toe
73017	Congenital anomaly of toe	9989000	Congenital anomaly of toe
4111163	Hypoplasia of thumb	253936008	Undergrowth of the thumb
4111163	Hypoplasia of thumb	253936008	Hypoplasia of thumb
4111163	Hypoplasia of thumb	253936008	Hypoplasia of thumb (disorder)
4111163	Hypoplasia of thumb	253936008	Hypoplastic thumb
40277917	Intellectual disability	110359009	Intellectual disability
40277917	Intellectual disability	110359009	Intellectual developmental disorder
40277917	Intellectual disability	110359009	Mental retardation
40277917	Intellectual disability	110359009	Intellectual disability (disorder)
138864	Congenital anomaly of nail	35964007	Congenital anomaly of nail (disorder)
138864	Congenital anomaly of nail	35964007	Congenital deformity of nail
138864	Congenital anomaly of nail	35964007	Congenital malformation of nails
138864	Congenital anomaly of nail	35964007	Congenital anomaly of nail
4006473	Autosomal dominant hereditary disorder	11164009	Autosomal dominant hereditary disorder
4006473	Autosomal dominant hereditary disorder	11164009	AD - Autosomal dominant
4006473	Autosomal dominant hereditary disorder	11164009	Autosomal dominant hereditary disorder (disorder)
35625532	Congenital ventricular septal defect	768552007	Congenital ventricular septal defect (disorder)
35625532	Congenital ventricular septal defect	768552007	Congenital ventricular septal defect
45766192	Severe hypoxic ischemic encephalopathy	703303004	Severe hypoxic ischaemic encephalopathy
45766192	Severe hypoxic ischemic encephalopathy	703303004	Severe hypoxic ischemic encephalopathy
45766192	Severe hypoxic ischemic encephalopathy	703303004	Severe hypoxic ischemic encephalopathy (disorder)
4318859	Neonatal encephalopathy	95628005	Neonatal encephalopathy (disorder)
4318859	Neonatal encephalopathy	95628005	Neonatal encephalopathy
433736	Obesity	414916001	Obesity (disorder)
433736	Obesity	414916001	Adiposis
433736	Obesity	414916001	Adiposity
433736	Obesity	414916001	Obesity
42539186	Pre-existing maternal disease complicating pregnancy	31801000146106	Pre-existing maternal disease complicating pregnancy (disorder)
42539186	Pre-existing maternal disease complicating pregnancy	31801000146106	Pre-existing maternal disease complicating pregnancy
37018860	Severe obesity	83911000119104	Severe obesity
37018860	Severe obesity	83911000119104	Severe obesity (disorder)
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease (disorder)
4028271	X-linked hereditary disease	128430005	X-linked hereditary disease
29783	Severe combined immunodeficiency disease	31323000	Severe combined immunodeficiency disease (disorder)
29783	Severe combined immunodeficiency disease	31323000	Severe combined immunodeficiency disease
29783	Severe combined immunodeficiency disease	31323000	SCID
29783	Severe combined immunodeficiency disease	31323000	SCID - Severe combined immunodeficiency
29783	Severe combined immunodeficiency disease	31323000	Combined T-cell and B-cell immunodeficiency
29783	Severe combined immunodeficiency disease	31323000	Severe combined immunodeficiency
4212886	Disorder of immune structure	414030009	Disorder of immune structure (disorder)
4212886	Disorder of immune structure	414030009	Disorder of immune structure
435520	Reactive depressive psychosis	191676002	Psychotic reactive depression
435520	Reactive depressive psychosis	191676002	Reactive depressive psychosis (disorder)
435520	Reactive depressive psychosis	191676002	Reactive depressive psychosis
4098302	Recurrent depression	191616006	Recurrent depression (disorder)
4098302	Recurrent depression	191616006	Recurrent depression
4098302	Recurrent depression	191616006	Recurrent depression (disorder)
4098302	Recurrent depression	191616006	Recurrent depression
440389	Mental retardation	91138005	MR - Mental retardation
440389	Mental retardation	91138005	Mental retardation
440389	Mental retardation	91138005	Mental retardation (disorder)
40277917	Intellectual disability	110359009	Intellectual disability
40277917	Intellectual disability	110359009	Intellectual developmental disorder
